radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry
GSM,429,2,120,31416,,85.3534142,27.673788300000002,676,39,1,1446704170,1512223099,,POINT (85.3534142 27.6737883)
GSM,429,2,120,31432,,85.4415298,27.6641679,877,34,1,1488947564,1511417959,,POINT (85.4415298 27.6641679)
GSM,429,2,120,31433,,85.43493259999998,27.6664131,490,7,1,1488947564,1496836126,,POINT (85.43493259999998 27.6664131)
GSM,429,2,120,31435,,85.4429275,27.6643561,1157,45,1,1479131280,1511417959,,POINT (85.4429275 27.6643561)
GSM,429,2,120,31436,,85.439842,27.665732000000002,0,1,1,1488947564,1488947564,,POINT (85.439842 27.665732)
GSM,429,2,120,31461,,85.4625573,27.670513500000002,45,3,1,1484297016,1484297016,,POINT (85.4625573 27.6705135)
GSM,429,2,120,31465,,85.46014029999999,27.6713582,76,4,1,1484297016,1484297016,,POINT (85.46014029999999 27.6713582)
GSM,429,2,120,31523,,85.4106665,27.682354200000002,5063,2,1,1481964045,1482559998,,POINT (85.4106665 27.6823542)
GSM,429,2,120,33191,,85.4346122,27.663483799999998,5501,61,1,1502366464,1512223094,,POINT (85.4346122 27.6634838)
GSM,429,2,120,33192,,85.46099720000001,27.6493226,4147,68,1,1502366464,1512223094,,POINT (85.46099720000001 27.6493226)
GSM,429,2,120,33193,,85.42567509999999,27.6637151,717,19,1,1503239138,1505002987,,POINT (85.42567509999999 27.6637151)
GSM,429,2,120,33194,,85.43633659999999,27.661937899999995,4618,32,1,1495599736,1512223088,,POINT (85.43633659999999 27.66193789999999)
GSM,429,2,120,33195,,85.4630242,27.649640500000004,3745,33,1,1494994132,1505002946,,POINT (85.46302420000001 27.6496405)
GSM,429,2,120,33196,,85.4246532,27.663370899999997,802,13,1,1503219211,1505002987,,POINT (85.42465319999999 27.6633709)
GSM,429,2,120,33511,,85.44766949999999,27.6612037,3049,187,1,1497527310,1512223088,,POINT (85.44766949999999 27.6612037)
GSM,429,2,120,33512,,85.4307343,27.6684297,1370,62,1,1500007519,1511417959,,POINT (85.4307343 27.6684297)
GSM,429,2,120,33515,,85.4409163,27.6638533,2838,29,1,1495427116,1511417959,,POINT (85.4409163 27.6638533)
GSM,429,2,120,33516,,85.4321547,27.6663419,690,68,1,1495167859,1511417959,,POINT (85.4321547 27.6663419)
GSM,429,2,120,35361,,85.36865379999999,27.6739425,555,7,1,1498562876,1505721293,,POINT (85.36865379999999 27.6739425)
GSM,429,2,120,35364,,85.367898,27.674261600000005,729,36,1,1495427198,1505002987,,POINT (85.367898 27.6742616)
GSM,429,2,120,35366,,85.36308000000001,27.664215000000002,0,1,1,1501073887,1501073887,,POINT (85.36308000000001 27.664215)
GSM,429,2,120,37352,,85.4458078,27.6618024,3084,169,1,1497527305,1512223099,,POINT (85.4458078 27.6618024)
GSM,429,2,120,37353,,85.4329057,27.6663084,661,35,1,1495685391,1511417959,,POINT (85.43290570000001 27.6663084)
GSM,429,2,120,37355,,85.44586140000001,27.6617729,3351,122,1,1496836126,1511417959,,POINT (85.44586140000001 27.6617729)
GSM,429,2,120,37356,,85.4344699,27.6659428,3225,37,1,1495685391,1511751121,,POINT (85.4344699 27.6659428)
GSM,429,2,120,37691,,85.3674728,27.674344399999995,850,90,1,1496982335,1505898262,,POINT (85.3674728 27.6743444)
GSM,429,2,120,37692,,85.36755490000002,27.672264399999996,1091,26,1,1498562906,1503409803,,POINT (85.36755490000002 27.6722644)
GSM,429,2,120,37693,,85.3624713,27.674606899999997,379,45,1,1496982335,1503409803,,POINT (85.3624713 27.6746069)
GSM,429,2,120,37694,,85.3643147,27.6745229,563,96,1,1496982335,1505002946,,POINT (85.36431469999999 27.6745229)
GSM,429,2,120,37695,,85.3647112,27.6744697,535,21,1,1496982335,1503409803,,POINT (85.3647112 27.6744697)
GSM,429,2,120,37696,,85.3615652,27.6746141,679,25,1,1496982335,1503409803,,POINT (85.3615652 27.6746141)
GSM,429,2,120,37761,,85.44349190000001,27.6629815,888,5,1,1497253158,1497787468,,POINT (85.44349190000001 27.6629815)
GSM,429,2,120,37762,,85.4389355,27.663444800000004,2922,219,1,1496637971,1512223094,,POINT (85.4389355 27.6634448)
GSM,429,2,120,37763,,85.4201916,27.6672815,1887,145,1,1497253158,1512223099,,POINT (85.4201916 27.6672815)
GSM,429,2,120,37764,,85.43050670000001,27.6703152,686,14,1,1496836126,1501378715,,POINT (85.43050670000001 27.6703152)
GSM,429,2,120,37765,,85.4324417,27.666069699999998,3288,118,1,1496637971,1512223105,,POINT (85.4324417 27.6660697)
GSM,429,2,120,37766,,85.4211027,27.666334399999997,1174,102,1,1497328523,1509937527,,POINT (85.42110270000001 27.6663344)
GSM,429,2,120,37782,,85.42013859999999,27.671820699999998,1332,12,1,1496231545,1501597966,,POINT (85.42013859999999 27.6718207)
GSM,429,2,120,37783,,85.412421,27.687631,0,1,1,1501378685,1501378685,,POINT (85.41242099999999 27.687631)
GSM,429,2,120,37785,,85.43651009999999,27.667857899999998,2510,12,1,1496231545,1511417959,,POINT (85.43651009999999 27.6678579)
GSM,429,2,120,37791,,85.45851329999999,27.652159,4609,1305,1,1496896271,1512223105,,POINT (85.45851329999999 27.652159)
GSM,429,2,120,37792,,85.4590078,27.6554298,1605,22,1,1496378006,1512223099,,POINT (85.45900779999999 27.6554298)
GSM,429,2,120,37793,,85.4334815,27.6661536,3661,195,1,1496231545,1512223099,,POINT (85.4334815 27.6661536)
GSM,429,2,120,37794,,85.4562968,27.654042200000003,3634,678,1,1495946907,1512223105,,POINT (85.4562968 27.6540422)
GSM,429,2,120,37795,,85.40979759999999,27.6707043,32,3,1,1503409803,1511830644,,POINT (85.40979759999999 27.6707043)
GSM,429,2,120,37796,,85.441548,27.663308,2676,194,1,1495946907,1512223099,,POINT (85.441548 27.663308)
GSM,429,2,120,37802,,85.4544382,27.656668100000005,3953,137,1,1496378006,1511156488,,POINT (85.4544382 27.6566681)
GSM,429,2,120,37805,,85.4503609,27.658901500000002,2565,38,1,1496550419,1509542538,,POINT (85.45036090000001 27.6589015)
GSM,429,2,120,37891,,85.390505,27.673856,0,1,1,1511751127,1511751127,,POINT (85.390505 27.673856)
GSM,429,2,143,571,,85.46517970000001,27.649350399999996,5305,231,1,1488947564,1511751121,,POINT (85.46517970000001 27.6493504)
GSM,429,2,143,572,,85.4795898,27.640269500000002,2882,60,1,1488947564,1508278801,,POINT (85.4795898 27.6402695)
GSM,429,2,143,573,,85.4587141,27.652828999999997,6124,450,1,1424518948,1512223105,,POINT (85.45871409999999 27.652829)
GSM,429,2,143,581,,85.5258907,27.632655199999995,2139,93,1,1451791385,1510482041,,POINT (85.52589070000001 27.63265519999999)
GSM,429,2,143,582,,85.5238881,27.629692,1169,58,1,1451791385,1510482041,,POINT (85.52388809999999 27.629692)
GSM,429,2,143,583,,85.5205726,27.630799600000003,2049,56,1,1451791387,1510482041,,POINT (85.52057259999999 27.6307996)
GSM,429,2,143,584,,85.52412890000001,27.6292799,3384,41,1,1451791387,1507089918,,POINT (85.52412890000001 27.6292799)
GSM,429,2,143,585,,85.5246152,27.628251799999997,2399,78,1,1451791385,1510482041,,POINT (85.5246152 27.6282518)
GSM,429,2,143,586,,85.5167662,27.632776399999997,3731,62,1,1451791387,1510482041,,POINT (85.51676620000001 27.6327764)
GSM,429,2,143,591,,85.5436318,27.6256102,6751,7,1,1488947564,1511747943,,POINT (85.5436318 27.6256102)
GSM,429,2,143,592,,85.52983559999998,27.603033899999996,2377,9,1,1451791382,1511747943,,POINT (85.52983559999998 27.6030339)
GSM,429,2,143,593,,85.5242795,27.613643,5630,108,1,1451791382,1511747943,,POINT (85.52427950000001 27.613643)
GSM,429,2,143,596,,85.54848,27.616613,0,1,1,1511747943,1511747943,,POINT (85.54848 27.616613)
GSM,429,2,143,1321,,85.514576,27.5928807,1734,30,1,1438435619,1507090006,,POINT (85.51457600000001 27.5928807)
GSM,429,2,143,1322,,85.5190805,27.583606300000003,1884,6,1,1438435619,1507089970,,POINT (85.5190805 27.5836063)
GSM,429,2,143,1323,,85.5112355,27.592194199999998,1165,11,1,1438435619,1507090006,,POINT (85.5112355 27.5921942)
GSM,429,2,143,1324,,85.51149129999999,27.5928844,1305,25,1,1438435619,1507090006,,POINT (85.51149129999999 27.5928844)
GSM,429,2,143,1325,,85.5111049,27.591955900000002,580,6,1,1507089970,1507090000,,POINT (85.51110490000001 27.5919559)
GSM,429,2,143,6361,,85.4992105,27.657215899999997,517,17,1,1493309696,1495207507,,POINT (85.4992105 27.6572159)
GSM,429,2,143,6362,,85.50322109999999,27.651411600000003,2777,33,1,1435238881,1510482041,,POINT (85.50322109999999 27.6514116)
GSM,429,2,143,6363,,85.4988923,27.657325300000004,531,20,1,1492874409,1495207507,,POINT (85.49889229999999 27.6573253)
GSM,429,2,143,6871,,85.5106882,27.5936172,2335,7,1,1503409814,1507090006,,POINT (85.5106882 27.5936172)
GSM,429,2,143,6872,,85.52773,27.579009999999997,0,1,1,1503409814,1503409814,,POINT (85.52773000000001 27.57901)
GSM,429,2,143,6873,,85.5092977,27.594994800000002,2540,8,1,1503409814,1507090000,,POINT (85.5092977 27.5949948)
GSM,429,2,143,6874,,85.51072509999999,27.592793100000005,16,2,1,1507090000,1507090000,,POINT (85.51072509999999 27.59279310000001)
GSM,429,2,143,6876,,85.5099017,27.593439,776,5,1,1507089970,1507090006,,POINT (85.5099017 27.593439)
GSM,429,2,143,7461,,85.5007702,27.664495799999997,8278,12,1,1479880427,1510482041,,POINT (85.50077020000001 27.6644958)
GSM,429,2,143,7464,,85.51070729999999,27.600737300000002,4437,7,1,1506645652,1507090000,,POINT (85.51070729999999 27.6007373)
GSM,429,2,143,7465,,85.5414452,27.5940642,3276,5,1,1451791382,1507089970,,POINT (85.5414452 27.5940642)
GSM,429,2,143,7481,,85.4791948,27.656377600000003,6023,81,1,1424518949,1510482041,,POINT (85.4791948 27.6563776)
GSM,429,2,143,7483,,85.4848183,27.6381247,2845,59,1,1488947564,1510482041,,POINT (85.4848183 27.6381247)
GSM,429,2,143,7484,,85.4869563,27.636586600000005,1555,17,1,1500897695,1507089965,,POINT (85.4869563 27.6365866)
GSM,429,2,143,7486,,85.48376309999999,27.6383501,1186,19,1,1488947564,1507431431,,POINT (85.48376309999999 27.6383501)
GSM,429,2,143,7651,,85.530714,27.6024236,2219,16,1,1451791382,1508634486,,POINT (85.530714 27.6024236)
GSM,429,2,143,7652,,85.5299412,27.6008887,2087,10,1,1451791382,1494994106,,POINT (85.5299412 27.6008887)
GSM,429,2,143,7653,,85.549925,27.606145,0,1,1,1494994106,1494994106,,POINT (85.549925 27.606145)
GSM,429,2,143,7654,,85.5277895,27.6001701,2283,19,1,1451791382,1494994106,,POINT (85.5277895 27.6001701)
GSM,429,2,143,7681,,85.5982873,27.6161571,3067,10,1,1503677254,1506645647,,POINT (85.5982873 27.6161571)
GSM,429,2,143,7682,,85.56249040000002,27.5945238,5616,13,1,1451791382,1506645647,,POINT (85.56249040000002 27.5945238)
GSM,429,2,143,7683,,85.5427202,27.604162199999998,3657,30,1,1451791382,1511747943,,POINT (85.54272020000001 27.6041622)
GSM,429,2,143,7684,,85.5956792,27.6141342,2726,10,1,1503677254,1506645647,,POINT (85.59567920000001 27.6141342)
GSM,429,2,143,7685,,85.5659008,27.5950039,1405,5,1,1451791382,1506645647,,POINT (85.56590079999999 27.5950039)
GSM,429,2,143,7686,,85.56301590000001,27.596381899999997,3785,28,1,1451791382,1506645647,,POINT (85.56301590000001 27.5963819)
GSM,429,2,143,9931,,85.5286555,27.616344399999996,2129,55,1,1451791382,1510482041,,POINT (85.5286555 27.6163444)
GSM,429,2,143,9932,,85.5267676,27.614838800000005,1825,92,1,1451791382,1508634486,,POINT (85.5267676 27.6148388)
GSM,429,2,143,9933,,85.51549759999999,27.6251903,4561,151,1,1451791382,1510482041,,POINT (85.51549759999999 27.6251903)
GSM,429,2,143,9934,,85.5262587,27.6213539,4793,13,1,1451791382,1507089918,,POINT (85.5262587 27.6213539)
GSM,429,2,143,9935,,85.52893890000001,27.6102115,2436,78,1,1451791382,1511747943,,POINT (85.52893890000001 27.6102115)
GSM,429,2,143,9936,,85.5212925,27.6222837,6439,172,1,1451791382,1510482041,,POINT (85.5212925 27.6222837)
GSM,429,2,143,10211,,85.5142735,27.5914265,863,13,1,1451791382,1507090000,,POINT (85.5142735 27.5914265)
GSM,429,2,143,10213,,85.5099629,27.594762199999998,1072,17,1,1451791382,1507090006,,POINT (85.5099629 27.5947622)
GSM,429,2,143,10214,,85.51352779999999,27.592823100000004,1314,19,1,1451791382,1507090006,,POINT (85.51352779999999 27.5928231)
GSM,429,2,143,10231,,85.49016209999999,27.6355419,3442,92,1,1488947564,1510482041,,POINT (85.49016209999999 27.6355419)
GSM,429,2,143,10232,,85.4891627,27.635226199999998,3380,38,1,1505401136,1510482041,,POINT (85.48916269999999 27.6352262)
GSM,429,2,143,10233,,85.48375870000001,27.638630199999998,2727,90,1,1488947564,1510482041,,POINT (85.48375870000001 27.6386302)
GSM,429,2,143,10234,,85.48947,27.6352408,3404,40,1,1505401136,1510482041,,POINT (85.48947 27.6352408)
GSM,429,2,143,10235,,85.49013570000001,27.6347397,912,31,1,1505301907,1510482041,,POINT (85.49013570000001 27.6347397)
GSM,429,2,143,10236,,85.4865709,27.6367227,3075,40,1,1500897695,1510482041,,POINT (85.4865709 27.6367227)
GSM,429,2,143,10766,,85.52175030000001,27.7290872,484,4,1,1480214861,1482044905,,POINT (85.52175030000001 27.7290872)
GSM,429,2,143,10801,,85.26727659999999,27.6024239,3792,4,1,1482852189,1483725986,,POINT (85.26727659999999 27.6024239)
GSM,429,2,143,10802,,85.2488985,27.5747312,1081,5,1,1483725986,1483725986,,POINT (85.2488985 27.5747312)
GSM,429,2,143,10803,,85.2484417,27.574524,211,3,1,1483725986,1483725986,,POINT (85.2484417 27.574524)
GSM,429,2,143,10804,,85.25328309999999,27.5793548,717,3,1,1483725986,1483725986,,POINT (85.25328309999999 27.5793548)
GSM,429,2,143,10805,,85.25143259999999,27.5788627,1560,5,1,1483725986,1483725986,,POINT (85.25143259999999 27.5788627)
GSM,429,2,143,10806,,85.25044890000001,27.577324100000006,1467,7,1,1483725986,1483725986,,POINT (85.25044890000001 27.57732410000001)
GSM,429,2,143,10853,,85.2073411,27.6513127,20981,25,1,1434706175,1491206662,,POINT (85.20734109999999 27.6513127)
GSM,429,2,143,10873,,85.5493495,27.697264899999997,9459,10,1,1445014197,1482044905,,POINT (85.54934950000001 27.6972649)
GSM,429,2,143,19901,,85.51749190000001,27.7306626,402,31,1,1479985317,1510499472,,POINT (85.51749190000001 27.7306626)
GSM,429,2,143,19902,,85.4633301,27.698053899999998,8165,98,1,1424518950,1510499472,,POINT (85.46333009999999 27.6980539)
GSM,429,2,143,19903,,85.50071109999999,27.7208916,4885,34,1,1424518948,1510499472,,POINT (85.50071109999999 27.7208916)
GSM,429,2,143,20941,,85.532076,27.636278000000004,0,1,1,1506645652,1506645652,,POINT (85.532076 27.636278)
GSM,429,2,143,20942,,85.5356184,27.635223200000002,5828,10,1,1477237463,1508278801,,POINT (85.5356184 27.6352232)
GSM,429,2,143,20944,,85.6279453,27.638389,32,3,1,1503677257,1503677257,,POINT (85.62794529999999 27.638389)
GSM,429,2,143,20945,,85.532076,27.636278000000004,0,1,1,1506645652,1506645652,,POINT (85.532076 27.636278)
GSM,429,2,143,24901,,85.5184847,27.633489,1831,12,1,1475603055,1510482041,,POINT (85.5184847 27.633489)
GSM,429,2,143,24902,,85.52245649999999,27.6268022,1869,90,1,1451791385,1508278801,,POINT (85.52245649999999 27.6268022)
GSM,429,2,143,24903,,85.50191690000001,27.636499800000003,3181,107,1,1451791387,1510482041,,POINT (85.50191690000001 27.6364998)
GSM,429,2,143,24904,,85.5324047,27.6388712,582,4,1,1502152460,1507089918,,POINT (85.5324047 27.6388712)
GSM,429,2,143,24905,,85.5238282,27.623677,2184,64,1,1451791385,1506645656,,POINT (85.5238282 27.623677)
GSM,429,2,143,24906,,85.5085819,27.632537300000003,3175,83,1,1451791387,1510482041,,POINT (85.5085819 27.6325373)
GSM,429,2,143,24911,,85.2934895,27.619010999999997,4059,5,1,1470661077,1501730533,,POINT (85.29348950000001 27.619011)
GSM,429,2,143,24912,,85.28205179999999,27.601641700000002,6311,2,1,1483725986,1508278795,,POINT (85.28205179999999 27.6016417)
GSM,429,2,143,24913,,85.2697959,27.593430600000005,3566,3,1,1483725986,1489152821,,POINT (85.26979590000001 27.5934306)
GSM,429,2,143,26782,,85.20283409999999,27.571477299999998,3318,39,1,1483725986,1490284519,,POINT (85.20283409999999 27.5714773)
GSM,429,2,143,26783,,85.1906227,27.5759992,3699,26,1,1483725986,1490284519,,POINT (85.19062270000001 27.5759992)
GSM,429,2,143,26791,,85.310106,27.6215501,22153,5,1,1483725986,1510499488,,POINT (85.310106 27.6215501)
GSM,429,2,143,33521,,85.52773,27.579009999999997,0,1,1,1503409814,1503409814,,POINT (85.52773000000001 27.57901)
GSM,429,2,143,33523,,85.51715420000001,27.587894300000002,1439,3,1,1503409814,1507090000,,POINT (85.51715420000001 27.5878943)
GSM,429,2,143,33526,,85.52773,27.579009999999997,0,1,1,1503409814,1503409814,,POINT (85.52773000000001 27.57901)
GSM,429,2,143,33531,,85.5150166,27.635473200000003,3386,39,1,1493309696,1506645656,,POINT (85.5150166 27.6354732)
GSM,429,2,143,33532,,85.52648959999999,27.619735600000002,884,2,1,1467016699,1506645652,,POINT (85.52648959999999 27.6197356)
GSM,429,2,143,33533,,85.528622,27.607104800000002,2612,9,1,1494994106,1508634486,,POINT (85.528622 27.6071048)
GSM,429,2,143,33534,,85.5305199,27.610565,136,4,1,1503409819,1503409819,,POINT (85.5305199 27.610565)
GSM,429,2,143,33535,,85.5270347,27.6131297,1603,7,1,1500897689,1506645652,,POINT (85.5270347 27.6131297)
GSM,429,2,143,33536,,85.5287496,27.619870199999998,2513,17,1,1500897689,1506645656,,POINT (85.5287496 27.6198702)
GSM,429,2,143,33951,,85.3257569,27.623540600000002,17062,66,1,1461794094,1511098820,,POINT (85.3257569 27.6235406)
GSM,429,2,143,36133,,85.7520968,27.4693635,73,2,1,1506645647,1506645647,,POINT (85.7520968 27.4693635)
GSM,429,2,143,37321,,85.52089740000001,27.632189,1630,47,1,1500897695,1510482041,,POINT (85.52089740000001 27.632189)
GSM,429,2,143,37322,,85.5204866,27.6303586,1469,24,1,1502152460,1507089918,,POINT (85.5204866 27.6303586)
GSM,429,2,143,37323,,85.50584079999999,27.6320211,1422,73,1,1500897695,1510482041,,POINT (85.50584079999999 27.6320211)
GSM,429,2,143,37324,,85.5180459,27.6312032,1203,38,1,1500897695,1507089960,,POINT (85.5180459 27.6312032)
GSM,429,2,143,37325,,85.5159781,27.632001199999998,656,31,1,1500897695,1507089960,,POINT (85.5159781 27.6320012)
GSM,429,2,143,37326,,85.50948819999999,27.632042699999996,870,40,1,1500897695,1510482041,,POINT (85.50948819999999 27.6320427)
GSM,429,2,143,37331,,85.53136490000001,27.6394908,954,11,1,1502152460,1507089918,,POINT (85.53136490000001 27.6394908)
GSM,429,2,143,37332,,85.52066590000001,27.629348600000004,2228,32,1,1502152460,1510482041,,POINT (85.52066590000001 27.6293486)
GSM,429,2,143,37333,,85.52136690000002,27.631881699999997,2155,70,1,1502152460,1510482041,,POINT (85.52136690000002 27.6318817)
GSM,429,2,143,37334,,85.530619,27.638318599999998,758,9,1,1502152460,1506645652,,POINT (85.530619 27.6383186)
GSM,429,2,143,37335,,85.5220006,27.6257327,1819,10,1,1500897695,1507089960,,POINT (85.5220006 27.6257327)
GSM,429,2,143,37336,,85.5255918,27.6326419,1363,10,1,1502152460,1510482041,,POINT (85.5255918 27.6326419)
GSM,429,2,143,38931,,85.525131,27.6206499,148,8,1,1506645652,1506645656,,POINT (85.525131 27.6206499)
GSM,429,2,143,38933,,85.50438179999999,27.631962599999998,149,7,1,1510482041,1510482041,,POINT (85.50438179999999 27.6319626)
GSM,429,2,144,20203,,85.525446,27.727141800000002,94,3,1,1445014197,1482044905,,POINT (85.525446 27.7271418)
GSM,429,2,145,4363,,85.6092072,27.6252316,18,2,1,1503677254,1503677254,,POINT (85.6092072 27.6252316)
GSM,429,2,145,10373,,85.6090845,27.631086600000003,13506,13,1,1500006289,1503677257,,POINT (85.60908449999999 27.6310866)
GSM,429,2,145,10376,,85.62294990000001,27.634898100000004,1659,5,1,1503677254,1503677257,,POINT (85.62294990000001 27.6348981)
GSM,429,2,145,10762,,85.5201694,27.7091397,4271,6,1,1493510116,1510499478,,POINT (85.5201694 27.7091397)
GSM,429,2,145,10763,,85.5223276,27.729231199999997,2850,7,1,1491047202,1510499478,,POINT (85.5223276 27.7292312)
GSM,429,2,145,10765,,85.52503229999999,27.6954765,64,4,1,1493510116,1493552134,,POINT (85.52503229999999 27.6954765)
GSM,429,2,145,10766,,85.51475119999999,27.731983500000002,1208,4,1,1510499467,1510499472,,POINT (85.51475119999999 27.7319835)
GSM,429,2,145,10843,,85.58317530000001,27.6354239,14188,12,1,1500006289,1503677257,,POINT (85.58317530000001 27.6354239)
GSM,429,2,145,10846,,85.6120373,27.626979499999997,285,11,1,1503677254,1503677257,,POINT (85.6120373 27.6269795)
GSM,429,2,145,10871,,85.607559,27.708738500000003,17,2,1,1507089918,1507089918,,POINT (85.60755899999999 27.7087385)
GSM,429,2,145,10873,,85.6037133,27.683036600000005,9191,5,1,1500006289,1507089918,,POINT (85.6037133 27.6830366)
GSM,429,2,145,10874,,85.607438,27.708669,0,1,1,1507089918,1507089918,,POINT (85.607438 27.708669)
GSM,429,2,145,10876,,85.60752600000001,27.7087195,21,2,1,1507089918,1507089918,,POINT (85.60752600000001 27.7087195)
GSM,429,2,145,14642,,85.8233573,27.4471745,18,2,1,1506645614,1506645614,,POINT (85.8233573 27.4471745)
GSM,429,2,145,19561,,85.6119636,27.6268461,340,12,1,1503677254,1503677257,,POINT (85.6119636 27.6268461)
GSM,429,2,145,19563,,85.6092072,27.6252316,18,2,1,1503677254,1503677254,,POINT (85.6092072 27.6252316)
GSM,429,2,145,19564,,85.6109073,27.626138,83,3,1,1503677254,1503677257,,POINT (85.61090729999999 27.626138)
GSM,429,2,145,19566,,85.6093666,27.625664299999997,68,4,1,1503677254,1503677254,,POINT (85.6093666 27.6256643)
GSM,429,2,145,19751,,85.62176090000001,27.6336885,1568,9,1,1503677254,1503677257,,POINT (85.62176090000001 27.6336885)
GSM,429,2,145,19753,,85.61100309999999,27.626339,255,10,1,1503677254,1503677257,,POINT (85.61100309999999 27.626339)
GSM,429,2,145,19754,,85.6280865,27.6383368,47,4,1,1503677257,1503677257,,POINT (85.62808649999999 27.6383368)
GSM,429,2,145,19881,,85.72110740000001,27.495731699999997,123,7,1,1504605291,1506645647,,POINT (85.72110740000001 27.4957317)
GSM,429,2,145,26462,,85.8095957,27.4496292,6104,5,1,1506645614,1506645647,,POINT (85.8095957 27.4496292)
GSM,429,2,145,26466,,85.72119,27.496137,0,1,1,1504605291,1504605291,,POINT (85.72119000000001 27.496137)
GSM,429,2,201,1742,,87.9910469,26.6395571,227,3,1,1449937449,1494555692,,POINT (87.9910469 26.6395571)
GSM,429,2,201,16494,,88.0935267,26.5416918,180,4,1,1494555692,1494555692,,POINT (88.0935267 26.5416918)
GSM,429,2,201,18052,,87.99217009999998,26.643307,59,16,1,1462347060,1490763262,,POINT (87.99217009999998 26.643307)
GSM,429,2,201,22082,,88.0026115,26.6624125,65,4,1,1492701581,1492701581,,POINT (88.0026115 26.6624125)
GSM,429,2,201,22095,,88.151576,26.6476,0,1,1,1494555692,1494555692,,POINT (88.15157600000001 26.6476)
GSM,429,2,242,2784,,87.9804266,26.6412163,5053,28,1,1494555692,1494555692,,POINT (87.9804266 26.6412163)
GSM,429,2,242,12103,,87.68476009999999,26.714077500000002,78,7,1,1483192886,1483426563,,POINT (87.68476009999999 26.7140775)
GSM,429,2,242,12106,,87.6847897,26.7138874,57,6,1,1483192886,1483426563,,POINT (87.6847897 26.7138874)
GSM,429,2,242,22221,,87.8680637,26.6670114,757,2,1,1495892214,1495892214,,POINT (87.86806369999999 26.6670114)
GSM,429,2,242,22224,,87.8707739,26.670827399999997,1455,5,1,1495892214,1495892214,,POINT (87.8707739 26.6708274)
GSM,429,2,242,22261,,87.6847495,26.7139771,67,7,1,1483192886,1483426563,,POINT (87.6847495 26.7139771)
GSM,429,2,242,22262,,87.6848025,26.713869399999997,54,7,1,1483192886,1483426563,,POINT (87.6848025 26.7138694)
GSM,429,2,242,22263,,87.6847967,26.7138905,57,5,1,1483238482,1483426563,,POINT (87.68479670000001 26.7138905)
GSM,429,2,242,22264,,87.6848025,26.7138798,55,7,1,1483192886,1483426563,,POINT (87.6848025 26.7138798)
GSM,429,2,242,22265,,87.68479609999999,26.7138318,51,6,1,1483192886,1483426563,,POINT (87.68479609999999 26.7138318)
GSM,429,2,242,36182,,87.6781682,26.661215600000002,31249,10,1,1494555692,1494555692,,POINT (87.6781682 26.6612156)
GSM,429,2,242,36185,,87.658741,26.6626652,246,11,1,1494555692,1494555692,,POINT (87.65874100000001 26.6626652)
GSM,429,2,244,8952,,88.1077943,26.6283255,687,10,1,1495807783,1495807783,,POINT (88.10779429999999 26.6283255)
GSM,429,2,244,8953,,88.1079577,26.631635,34,3,1,1495807783,1495807783,,POINT (88.1079577 26.631635)
GSM,429,2,244,8956,,88.1072429,26.625730800000003,328,15,1,1495807783,1495807783,,POINT (88.1072429 26.6257308)
GSM,429,2,244,21992,,88.154661,26.646997999999996,0,1,1,1494555692,1494555692,,POINT (88.154661 26.646998)
GSM,429,2,244,21995,,88.156775,26.647486999999998,0,1,1,1494555692,1494555692,,POINT (88.156775 26.647487)
GSM,429,2,244,32662,,88.0220984,26.629109200000002,52,3,1,1484221160,1484221160,,POINT (88.0220984 26.6291092)
GSM,429,2,245,20601,,87.684864,26.7139061,42,2,1,1483238482,1483426563,,POINT (87.684864 26.7139061)
GSM,429,2,247,2214,,88.0951911,26.5439271,209,11,1,1494555692,1494555692,,POINT (88.09519109999999 26.5439271)
GSM,429,2,247,2215,,88.09527,26.5433135,103,6,1,1494555692,1494555692,,POINT (88.09527 26.5433135)
GSM,429,2,247,8841,,88.0932248,26.578397600000002,89,6,1,1495807783,1495807783,,POINT (88.0932248 26.5783976)
GSM,429,2,247,8844,,88.0931368,26.5771876,16,2,1,1495807783,1495807783,,POINT (88.0931368 26.5771876)
GSM,429,2,247,11981,,88.1015189,26.6053185,1172,11,1,1495807783,1495807783,,POINT (88.1015189 26.6053185)
GSM,429,2,247,11982,,88.09320670000001,26.5831469,319,21,1,1495807783,1495807783,,POINT (88.09320670000001 26.5831469)
GSM,429,2,247,34102,,88.1043668,26.609551399999997,176,10,1,1495807783,1495807783,,POINT (88.10436679999999 26.6095514)
GSM,429,2,247,34103,,88.1056155,26.616460200000002,617,29,1,1495807783,1495807783,,POINT (88.1056155 26.6164602)
GSM,429,2,248,5105,,87.7683527,27.148699,18,2,1,1503238523,1503303881,,POINT (87.76835269999999 27.148699)
GSM,429,2,248,38493,,87.793335,27.092043,0,1,1,1503934145,1503934145,,POINT (87.793335 27.092043)
GSM,429,2,301,863,,87.2755977,26.453065399999996,1057,7,1,1449065919,1504621118,,POINT (87.27559770000001 26.4530654)
GSM,429,2,301,10731,,87.270114,26.461228000000002,0,1,1,1504621118,1504621118,,POINT (87.27011400000001 26.461228)
GSM,429,2,301,10734,,87.270114,26.461228000000002,0,1,1,1504621118,1504621118,,POINT (87.27011400000001 26.461228)
GSM,429,2,301,17413,,87.45752519999999,26.4654564,0,1,1,1496763369,1496763369,,POINT (87.45752519999999 26.4654564)
